sensor1,sensor2,sensor3,sensor4,sensor5,label
0.4571001,0.5916698,0.6502342,0.5640792,0.5362629,0
0.4571001,0.66784,0.6502342,0.6468217,0.5362629,0
0.4571001,0.5916698,0.6502342,0.5633532,0.5362629,0
0.4571001,0.6662488,0.6502342,0.6468217,0.5362629,0
0.4571001,0.5916698,0.6502342,0.5633532,0.5362629,0
0.4571001,0.6354417,0.6502342,0.6468217,0.4142701,0
0.4571001,0.66784,0.6502342,0.5685877,0.5342396,0
0.4571001,0.6344938,0.6502342,0.5633532,0.5362629,0
0.4571001,0.66784,0.6502342,0.5633532,0.4667214,0
0.4571001,0.5916698,0.6502342,0.5633532,0.5362629,0
0.4571001,0.66784,0.7112921,0.6468217,0.5362629,1
0.4571001,0.66784,0.7112921,0.6468217,0.5362629,1
0.4571001,0.66784,0.7112921,0.6468217,0.5362629,1
0.4571001,0.66784,0.7112921,0.6468217,0.5362629,1
0.4571001,0.66784,0.6548095,0.6468217,0.5362629,1
0.4571001,0.66784,0.7112921,0.6468217,0.5362629,1
0.4571001,0.66784,0.7112921,0.6468217,0.5362629,1
0.4571001,0.66784,0.7112921,0.6468217,0.5362629,1
0.4571001,0.66784,0.7112921,0.6468217,0.5362629,1
0.4571001,0.66784,0.7112921,0.6468217,0.5362629,1
0.4571001,0.66784,0.7112921,0.6468217,0.5362629,2
0.4549107,0.5916698,0.6502342,0.6468217,0.5362629,2
0.4571001,0.5916698,0.6502342,0.6468217,0.5362629,2
0.4571001,0.5916698,0.6502342,0.6468217,0.5362629,2
0.4549568,0.5916698,0.6502342,0.6468217,0.5362629,2
0.4571001,0.5916698,0.6502342,0.6468217,0.5362629,2
0.4511541,0.5916698,0.6502342,0.6468217,0.5362629,2
0.4571001,0.5916698,0.6502342,0.6468217,0.5362629,2
0.4571001,0.5916698,0.6502342,0.6468217,0.5362629,2
0.4571001,0.5916698,0.6502342,0.6468217,0.5362629,2
0.4571001,0.66784,0.6502342,0.5633532,0.5362629,3
0.4571001,0.66784,0.6502342,0.5633532,0.5325291,3
0.4571001,0.66784,0.6765004,0.5633532,0.4142701,3
0.4571001,0.5916698,0.6502342,0.5633532,0.5362629,3
0.4571001,0.66784,0.6502342,0.5633532,0.4142701,3
0.4571001,0.66784,0.6502342,0.5633532,0.4142701,3
0.4571001,0.66784,0.6502342,0.5633532,0.4142701,3
0.4571001,0.66784,0.6502342,0.5633532,0.4142701,3
0.4571001,0.66784,0.6502342,0.5633532,0.4142701,3
0.4571001,0.66784,0.6502342,0.5633532,0.4142701,3
0.4571001,0.595636,0.6502342,0.5633532,0.5362629,4
0.4571001,0.6133724,0.6502342,0.5633532,0.5362629,4
0.4414386,0.6662517,0.6502342,0.5633532,0.5362629,4
0.4571001,0.6662533,0.6502342,0.5633532,0.5362629,4
0.4571001,0.6229708,0.6502342,0.5633532,0.5362629,4
0.4571001,0.5916698,0.6502342,0.5633532,0.5362629,4
0.4571001,0.5956461,0.6502342,0.5633532,0.5362629,4
0.4571001,0.6258273,0.6502342,0.5633532,0.5362629,4
0.4571001,0.5956461,0.6502342,0.5633532,0.5362629,4
0.4571001,0.6133756,0.6502342,0.5633532,0.5362629,4
0.4571001,0.5916698,0.6502342,0.596305,0.5362629,5
0.4571001,0.5916698,0.6502342,0.5996422,0.5362629,5
0.4571001,0.5916698,0.6502342,0.6468217,0.5362629,5
0.4571001,0.5916698,0.6502342,0.6468217,0.4266976,5
0.4571001,0.5916698,0.6502342,0.5996422,0.5362629,5
0.4571001,0.5916698,0.6502342,0.5996422,0.5362629,5
0.4571001,0.5916698,0.6502342,0.6468217,0.5362629,5
0.4571001,0.5916698,0.6502342,0.5865388,0.5362629,5
0.4571001,0.5916698,0.6502342,0.6468217,0.5362629,5
0.4571001,0.5916698,0.6502342,0.5996422,0.5362629,5
