sensor1,sensor2,sensor3,sensor4,sensor5,label
0.5810651,0.698297,0.5979327,0.5370679,0.4807201,0
0.6405025,0.698297,0.5979327,0.4275541,0.4032672,0
0.6405025,0.698297,0.5979327,0.4155628,0.4032672,0
0.6405025,0.698297,0.5979327,0.4155628,0.4305973,0
0.6405025,0.698297,0.5979327,0.482013,0.4032672,0
0.6405025,0.7061884,0.5979327,0.4155628,0.4032672,0
0.6405025,0.698297,0.5979327,0.4504146,0.4036098,0
0.6405025,0.698297,0.5979327,0.4155628,0.4032672,0
0.5547389,0.698297,0.4974813,0.4155628,0.4032672,0
0.6405025,0.6994311,0.5979327,0.5370679,0.4032672,0
0.6405025,0.7466692,0.5979327,0.5370679,0.5280605,1
0.6405025,0.7466692,0.5979327,0.5370679,0.5280605,1
0.6405025,0.7466692,0.5979327,0.5370679,0.5280605,1
0.6405025,0.7466692,0.5979327,0.5370679,0.5280605,1
0.6405025,0.7466692,0.5979327,0.5370679,0.4129668,1
0.6405025,0.7466692,0.5979327,0.5370679,0.5280605,1
0.6405025,0.7466692,0.5979327,0.5370679,0.5280605,1
0.6405025,0.7466692,0.5979327,0.5370679,0.4032672,1
0.6405025,0.7466692,0.5979327,0.5370679,0.5280605,1
0.6405025,0.7466692,0.5979327,0.5370679,0.5280605,1
0.5547389,0.698297,0.5979327,0.4155628,0.4032672,2
0.5547389,0.698297,0.5979327,0.4155628,0.4032672,2
0.5547389,0.698297,0.5979327,0.4155628,0.4399562,2
0.5547389,0.698297,0.5979327,0.4155628,0.4032672,2
0.5547389,0.698297,0.5979327,0.4155628,0.4032672,2
0.5547389,0.698297,0.5979327,0.4155628,0.4032709,2
0.5547389,0.698297,0.5979327,0.4155628,0.4032672,2
0.5547389,0.698297,0.5979327,0.4155628,0.4032672,2
0.5547389,0.698297,0.5979327,0.4155628,0.4032672,2
0.5547389,0.698297,0.5979327,0.4155628,0.4032672,2
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,3
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,3
0.6405025,0.7466692,0.4973939,0.5370679,0.4032672,3
0.6405025,0.698297,0.4973939,0.482013,0.4032672,3
0.6405025,0.726786,0.4973939,0.5370679,0.4032672,3
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,3
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,3
0.6405025,0.7466692,0.4973939,0.5370679,0.4032672,3
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,3
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,3
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,4
0.6388187,0.698297,0.4973939,0.5370679,0.4032672,4
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,4
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,4
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,4
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,4
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,4
0.5547389,0.698297,0.4973939,0.4221374,0.4032672,4
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,4
0.6405025,0.698297,0.4973939,0.5370679,0.4032672,4
0.5547389,0.698297,0.5979327,0.4155628,0.5280605,5
0.5547389,0.698297,0.5979327,0.4155628,0.5280605,5
0.5547389,0.698297,0.5979327,0.4155628,0.5280605,5
0.5547389,0.698297,0.5979327,0.4382768,0.5280605,5
0.5547389,0.698297,0.5979327,0.4493728,0.5280605,5
0.5547389,0.698297,0.5979327,0.4493728,0.5280605,5
0.5547389,0.698297,0.5979327,0.4493728,0.5280605,5
0.5547389,0.698297,0.5979327,0.4493728,0.5280605,5
0.5547389,0.698297,0.5979327,0.4493728,0.5280605,5
0.5547389,0.698297,0.5979327,0.4201665,0.5280605,5
