sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,time
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.4782891,0.5818953,0.5609069,0.4410505,0.3899824,0.5174513,0.5008132,0.3733333
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5066759,0.5818953,0.5609069,0.4762537,0.3899824,0.5174513,0.5008132,0.5367763
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5068797,0.5818953,0.5609069,0.4762537,0.3899824,0.5042118,0.5008132,0.6451016
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5068797,0.5818953,0.5609069,0.4762537,0.3899824,0.5042118,0.5008132,0.7451077
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5313506,0.5818953,0.5609069,0.4762537,0.3899824,0.5042118,0.5008132,0.894444
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.548076,0.5818953,0.5609069,0.4762537,0.3899824,0.5042118,0.5008132,1.022513
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5566547,0.5818953,0.5609069,0.4763174,0.3899824,0.5042118,0.5008132,1.184066
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5566547,0.5818953,0.5609069,0.4763174,0.3899824,0.493054,0.5008132,1.347154
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5566547,0.5818953,0.5609069,0.4763174,0.3899824,0.493054,0.5008132,1.473637
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.4762537,0.3899824,0.5042118,0.5008132,1.628292
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.4762537,0.3899824,0.5042118,0.5008132,1.778613
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.4762537,0.3899824,0.5042118,0.5008132,1.921854
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.4762537,0.3899824,0.5042118,0.5008132,2.021847
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.4762537,0.3899824,0.5042118,0.5008132,2.190949
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.4762537,0.3899824,0.5174513,0.5008132,2.347307
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.548076,0.5818953,0.5609069,0.4762537,0.3899824,0.5174513,0.5008132,2.450366
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5313506,0.5818953,0.5609069,0.4613297,0.3899824,0.5174513,0.5008132,2.5522
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5313506,0.5818953,0.5609069,0.4613297,0.3899824,0.5174513,0.5008132,2.66067
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5313506,0.5818953,0.5609069,0.4613297,0.3899824,0.5174513,0.5008132,2.80875
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.548076,0.5818953,0.5609069,0.4762537,0.3899824,0.5174513,0.5008132,2.940936
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.548076,0.5818953,0.5609069,0.4613297,0.3899824,0.5174513,0.5008132,3.071327
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5313506,0.5818953,0.5609069,0.4613297,0.3899824,0.5174513,0.5008132,3.24184
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.548076,0.5818953,0.5609069,0.4178352,0.3899824,0.5174513,0.5008132,3.355197
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.548076,0.5818953,0.5609069,0.4178352,0.3899824,0.5174513,0.5008132,3.45521
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.3976405,0.3899824,0.5174513,0.5008132,3.622265
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.4178352,0.3899824,0.5174513,0.5008132,3.729881
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5236432,0.5818953,0.5609069,0.4613297,0.3899824,0.5174513,0.5008132,3.829887
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5605832,0.5818953,0.5609069,0.4178352,0.3899824,0.5174513,0.5008132,3.995616
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5691722,0.5818953,0.5609069,0.3976405,0.3899824,0.5174513,0.5008132,4.156545
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.4178352,0.3899824,0.5174513,0.5008132,4.293101
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.4763174,0.3899824,0.5042118,0.5008132,4.443575
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.3899824,0.479159,0.5008132,4.576545
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.3899824,0.4034017,0.5008132,4.676686
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.3899824,0.4033463,0.5008132,4.789634
