sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,time
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.4834375,0.5818953,0.5609069,0.4871733,0.3899824,0.493006,0.5008132,0.3733333
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5399136,0.5818953,0.5609069,0.4951938,0.3899824,0.4792082,0.5008132,0.5498179
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5399136,0.5818953,0.5609069,0.4951938,0.3899824,0.493054,0.5008132,0.7243057
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5399136,0.5818953,0.5609069,0.4951938,0.3899824,0.493054,0.5008132,0.8243116
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5399136,0.5818953,0.5609069,0.4951938,0.3899824,0.493054,0.5008132,0.9912962
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5399136,0.5818953,0.5609069,0.4951938,0.3899824,0.493054,0.5008132,1.096496
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5399136,0.5818953,0.5609069,0.4951938,0.3899824,0.493054,0.5008132,1.238632
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5399136,0.5818953,0.5609069,0.4843477,0.3899824,0.4792082,0.5008132,1.338637
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5399136,0.5818953,0.5609069,0.4843477,0.3899824,0.4792082,0.5008132,1.471934
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5399136,0.5818953,0.5609069,0.4843477,0.3899824,0.493054,0.5008132,1.572201
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5399136,0.5818953,0.5609069,0.4843477,0.3899824,0.493054,0.5008132,1.745605
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.4843477,0.3899824,0.5042118,0.5008132,1.896158
