sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,time
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5269846,0.5231501,0.5908623,0.5663875,0.4784675,0.4758098,0.5609069,0.5069434,0.4307678,0.400533,0.5008132,0.3733333
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5269846,0.5231501,0.5908623,0.5663875,0.4786607,0.4758098,0.5609069,0.5069434,0.4943433,0.3890781,0.5008132,0.5733441
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5269846,0.5231501,0.5908623,0.5663875,0.4786607,0.4758098,0.5609069,0.5069434,0.5130023,0.3890781,0.5008132,0.7733852
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5269846,0.5231501,0.5908623,0.5663875,0.4786607,0.4758098,0.5609069,0.5069434,0.5130098,0.3890781,0.5008132,0.9733782
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5269846,0.5231501,0.5908623,0.5663875,0.4786607,0.4758098,0.5609069,0.5069434,0.5130098,0.3890781,0.5008132,1.173422
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5269846,0.5231501,0.5908623,0.5663875,0.4786607,0.4758098,0.5609069,0.5069434,0.5130098,0.3890781,0.5008132,1.373417
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5729899,0.5231501,0.5908623,0.5663875,0.4786607,0.4758098,0.5609069,0.5069434,0.5130098,0.3890781,0.5008132,1.573809
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5726238,0.5231501,0.5908623,0.5663875,0.4786607,0.4758098,0.5609069,0.5069434,0.5130098,0.3890781,0.5008132,1.774621
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5726238,0.5231501,0.5908623,0.5663875,0.5030993,0.4758098,0.5609069,0.5069434,0.5130098,0.3890781,0.5008132,1.974616
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5409545,0.5231501,0.5908623,0.5663875,0.4785675,0.4758098,0.5609069,0.5069434,0.4494861,0.3998192,0.5008132,2.174619
