sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,label
0.4823857,0.6291457,0.6232246,0.632273,0.5835793,0.4314123,0.4824676,0.3944193,0.472668,4
0.4823857,0.539553,0.6232246,0.632273,0.5835793,0.4314123,0.4824676,0.5216185,0.5794994,5
0.4823857,0.539553,0.6232246,0.632273,0.5835793,0.4314123,0.4824676,0.5216185,0.5794994,5
0.4823857,0.539553,0.6232246,0.632273,0.5854782,0.4314123,0.4824676,0.5216185,0.5794994,5
0.4823857,0.539553,0.6232246,0.632273,0.5836484,0.4314123,0.4824676,0.5216185,0.5794994,5
0.4823857,0.539553,0.6232246,0.632273,0.5835793,0.4314123,0.4824676,0.5216185,0.5794994,5
0.4823857,0.539553,0.6232246,0.632273,0.5835793,0.4314123,0.4824676,0.5216185,0.5794994,5
0.4823857,0.539553,0.6232246,0.632273,0.5835793,0.4314123,0.4824676,0.5216185,0.5794994,5
0.4823857,0.539553,0.6232246,0.632273,0.5835793,0.4314123,0.4824676,0.5216185,0.5794994,5
0.4823857,0.539553,0.6232246,0.632273,0.5835793,0.4314123,0.4824676,0.5216185,0.5794994,5
0.4823857,0.539553,0.6232246,0.632273,0.5835793,0.4314123,0.4824676,0.5216185,0.5794994,5
