sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,time
0.5559093,0.5762194,0.5717152,0.5912928,0.5522763,0.5266653,0.5231501,0.5908623,0.4646298,0.4782891,0.4758098,0.5112134,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,0.3733333
0.5388325,0.5762194,0.5717152,0.5279158,0.576792,0.5266653,0.5231501,0.5559965,0.4549735,0.4782891,0.4758098,0.4476366,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,0.596972
0.5388325,0.5762194,0.5717152,0.540444,0.5248563,0.5266653,0.5231501,0.5559449,0.4549735,0.4782891,0.4758098,0.4476366,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,0.796977
0.5388048,0.5762194,0.5717152,0.5403793,0.4975913,0.5266653,0.5231501,0.5558056,0.4549735,0.4782891,0.4758098,0.4476366,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,0.9974341
0.5388048,0.5762194,0.5717152,0.5403793,0.5248563,0.5266653,0.5231501,0.5559449,0.4549735,0.4782891,0.4758098,0.4476366,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3765909,1.197632
0.5388048,0.5762194,0.5717152,0.5801354,0.4975913,0.5266653,0.5231501,0.5004864,0.4549735,0.4782891,0.4758098,0.4476366,0.4134873,0.4314145,0.4308129,0.4086261,0.3749748,0.3899824,0.3890781,0.3760977,1.398005
0.5388048,0.5762194,0.5717152,0.5313774,0.5021697,0.5266653,0.5231501,0.4894029,0.4961598,0.4782891,0.4758098,0.4476366,0.4867742,0.4314145,0.4308129,0.4118774,0.388811,0.3899824,0.3890781,0.3686866,1.597998
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.4879575,0.5663875,0.4782891,0.4758098,0.4476366,0.456899,0.4314145,0.4308129,0.4080988,0.5065504,0.3899824,0.3890781,0.3686866,1.798216
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.4879575,0.4737155,0.4782891,0.4758098,0.4476366,0.5355082,0.4314145,0.4308129,0.4080988,0.5039068,0.3899824,0.3890781,0.3688797,1.998218
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.4879575,0.4549735,0.4782891,0.4758098,0.4476366,0.5351523,0.4314145,0.4308129,0.4080988,0.5069434,0.3899824,0.3890781,0.3686866,2.198211
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.4879575,0.4549735,0.4782891,0.4758098,0.4476366,0.5048539,0.4314145,0.4308129,0.4080988,0.5065504,0.3899824,0.3890781,0.3686866,2.39855
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.4879575,0.4549735,0.4782891,0.4758098,0.4476366,0.4411445,0.4314145,0.4308129,0.4080988,0.5065504,0.3899824,0.3890781,0.3686866,2.598798
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.4879575,0.4549735,0.4782891,0.4758098,0.4476366,0.4318083,0.4314145,0.4308129,0.4080988,0.5015713,0.3899824,0.3890781,0.3686866,2.79889
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.4879575,0.4549735,0.4782891,0.4758098,0.4476366,0.4411445,0.4314145,0.4308129,0.4080988,0.4047919,0.3899824,0.3890781,0.3686866,2.999328
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.4879575,0.4549735,0.4782891,0.4758098,0.4485174,0.4446603,0.4314145,0.4308129,0.4118774,0.5065504,0.3899824,0.3890781,0.3688739,3.199338
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.4932969,0.4586242,0.4782891,0.4758098,0.4477278,0.5351523,0.4314145,0.4308129,0.4083987,0.3783755,0.3899824,0.3890781,0.3686866,3.399339
0.5388048,0.5762194,0.5717152,0.5324966,0.4975913,0.5266653,0.5231501,0.4932969,0.4549735,0.4782891,0.4758098,0.4495942,0.4437313,0.4314145,0.4308129,0.4124173,0.3749748,0.3899824,0.3890781,0.3686866,3.599347
0.561145,0.5762194,0.5717152,0.5833569,0.4975913,0.5266653,0.5231501,0.4923259,0.4549735,0.4782891,0.4758098,0.4737404,0.4134873,0.4314145,0.4308129,0.4151563,0.3749748,0.3899824,0.3890781,0.3686866,3.799419
0.5786636,0.5762194,0.5717152,0.5449958,0.5249146,0.5266653,0.5231501,0.5432473,0.4549735,0.4782891,0.4758098,0.4538604,0.4134873,0.4314145,0.4308129,0.4083987,0.3749748,0.3899824,0.3890781,0.3686866,3.999424
0.5615861,0.5762194,0.5717152,0.5324966,0.5522763,0.5266653,0.5231501,0.5487921,0.4797567,0.4782891,0.4758098,0.4477278,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,4.199424
0.5615861,0.5762194,0.5717152,0.5324966,0.598058,0.5266653,0.5231501,0.5487921,0.4833927,0.4782891,0.4758098,0.4538604,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,4.39944
0.5611451,0.5762194,0.5717152,0.5324966,0.598058,0.5266653,0.5231501,0.5487921,0.4833927,0.4782891,0.4758098,0.4538604,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,4.599423
0.5783844,0.5762194,0.5717152,0.5324966,0.598058,0.5266653,0.5231501,0.4934497,0.5171203,0.4782891,0.4758098,0.4530469,0.4289862,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,4.799431
0.5783464,0.5762194,0.5717152,0.532558,0.598058,0.5266653,0.5231501,0.5612448,0.465885,0.4782891,0.4758098,0.4497021,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,4.999423
0.5388325,0.5762194,0.5717152,0.5288593,0.592563,0.5266653,0.5231501,0.5612448,0.4646298,0.4782891,0.4758098,0.4506026,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,5.199426
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,5.399425
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,5.600193
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,5.800201
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,6.000199
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,6.200872
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,6.40087
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,6.600863
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,6.800864
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,7.000873
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,7.200879
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,7.40166
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,7.601661
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,7.801671
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,8.001693
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,8.201676
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,8.401677
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,8.601677
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,8.801677
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,9.001685
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,9.201877
0.5388325,0.5762194,0.5717152,0.5279572,0.5977098,0.5266653,0.5231501,0.5602747,0.4646298,0.4782891,0.4758098,0.4483915,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,9.401877
