sensor1,sensor2,sensor3,sensor4,sensor5,label
0.6337135,0.6265414,0.3894272,0.4042802,0.7866992,0
0.5457601,0.5360226,0.5177992,0.3872108,0.7517619,0
0.5963687,0.6265414,0.3894272,0.3657536,0.7517619,0
0.6337135,0.6265414,0.5177992,0.4144756,0.7517619,0
0.6337135,0.6265414,0.3894272,0.3657536,0.7517619,0
0.6337135,0.6265414,0.4916313,0.3657536,0.7816045,0
0.6337135,0.6265414,0.3894272,0.3657536,0.7517619,0
0.6337135,0.542558,0.3894272,0.3657536,0.7517619,0
0.5457601,0.5360226,0.3894272,0.3657536,0.7517619,0
0.6337135,0.6265414,0.3894272,0.3657536,0.7517619,0
0.6337135,0.6265414,0.5177992,0.4767834,0.7866992,1
0.6337135,0.6265414,0.5177992,0.5004054,0.7866992,1
0.6337135,0.6265414,0.5177992,0.5004054,0.7866992,1
0.6337135,0.6265414,0.5177992,0.3892515,0.7866992,1
0.6337135,0.6265414,0.40476,0.3657536,0.7866992,1
0.6337135,0.6265414,0.5177992,0.5004054,0.7866992,1
0.6337135,0.6265414,0.5177992,0.5004054,0.7866992,1
0.6337135,0.6265414,0.3894273,0.3657536,0.7866992,1
0.6337135,0.6265414,0.5177992,0.5004054,0.7866992,1
0.6337135,0.6265414,0.5177992,0.5004054,0.7866992,1
0.5457601,0.6265414,0.4662426,0.4114122,0.7842675,2
0.5457601,0.6265414,0.3894272,0.3657536,0.7517619,2
0.5457601,0.6265414,0.3894272,0.5004054,0.7517619,2
0.5457601,0.6265414,0.3894272,0.3691789,0.7561963,2
0.5457601,0.6265414,0.3894272,0.3657536,0.7517619,2
0.5457601,0.6265414,0.3894272,0.3657536,0.7561963,2
0.5457601,0.6265414,0.4466128,0.3657536,0.7866992,2
0.5457601,0.6265414,0.3894272,0.3657536,0.7517619,2
0.5457601,0.6265414,0.4601247,0.3657536,0.7842675,2
0.5457601,0.6265414,0.3894272,0.3657536,0.7517619,2
0.6337135,0.5360226,0.3900867,0.3657536,0.7866992,3
0.6337135,0.5360226,0.3894272,0.3657536,0.7517619,3
0.6337135,0.5360226,0.4649158,0.3959805,0.7866992,3
0.6337135,0.5360226,0.3894272,0.3657536,0.7517619,3
0.6337135,0.5360226,0.3894272,0.3767392,0.7866992,3
0.6337135,0.5360226,0.4035993,0.3657536,0.7866992,3
0.6337135,0.5360226,0.3894272,0.3657536,0.7866992,3
0.6337135,0.5360226,0.4325176,0.3657536,0.7866992,3
0.6337135,0.5360226,0.3894272,0.3657536,0.7866992,3
0.6337135,0.5360226,0.3894272,0.3657536,0.77362,3
0.6337135,0.5360226,0.5177992,0.3657536,0.7517619,4
0.6337135,0.5360226,0.5177992,0.3657536,0.7517619,4
0.6337135,0.5360226,0.5177992,0.3657536,0.7517619,4
0.6337135,0.5360226,0.5177992,0.3657536,0.7517619,4
0.6337135,0.5360226,0.5177992,0.3657536,0.7517619,4
0.6337135,0.5360226,0.5177992,0.3657536,0.7517619,4
0.6337135,0.5360226,0.5177992,0.3657536,0.7517619,4
0.5457601,0.5360226,0.5177992,0.3692078,0.7517619,4
0.6337135,0.5360226,0.5177992,0.3657536,0.7517619,4
0.6337135,0.5360226,0.5177992,0.3692078,0.7517619,4
0.5457601,0.6265414,0.3894272,0.5004054,0.7517619,5
0.5457601,0.6265414,0.3894272,0.5004054,0.7517619,5
0.5457601,0.6265414,0.3894272,0.5004054,0.7517619,5
0.5457601,0.6265414,0.3894272,0.5004054,0.7517619,5
0.5457601,0.6265414,0.3894272,0.5004054,0.7517619,5
0.5457601,0.6265414,0.3894272,0.5004054,0.7517619,5
0.5457601,0.6265414,0.3894272,0.5004054,0.7517619,5
0.5457601,0.6265414,0.3894272,0.5004054,0.7517619,5
0.5457601,0.6265414,0.3894272,0.5004054,0.7517619,5
0.5457601,0.6265414,0.3894272,0.5004054,0.7517619,5
