sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,time
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5585767,0.5231501,0.5908623,0.5663875,0.4786607,0.4758098,0.5609069,0.5356158,0.4318393,0.4308129,0.5316289,0.5069434,0.4951446,0.3890781,0.5008132,0.3733333
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5729964,0.5231501,0.5908623,0.5663875,0.4786607,0.4758098,0.5609069,0.5356158,0.431869,0.4308129,0.5316289,0.5069434,0.4951446,0.3890781,0.5008132,0.5735549
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5726238,0.5231501,0.5908623,0.5663875,0.5030993,0.4758098,0.5609069,0.5356158,0.4656435,0.4308129,0.5316289,0.5069434,0.5130098,0.3890781,0.5008132,0.7735686
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5729899,0.5231501,0.5908623,0.5663875,0.5156409,0.4758098,0.5609069,0.5356158,0.4429988,0.4308129,0.5316289,0.5069434,0.5130098,0.3890781,0.5008132,0.9735695
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.6195737,0.6109568,0.5908623,0.5663875,0.5233409,0.4758098,0.5609069,0.5356158,0.4633505,0.4308129,0.5316289,0.5069434,0.4943381,0.3890781,0.5008132,1.173562
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.6195737,0.6169727,0.5908623,0.5663875,0.5837117,0.5818953,0.5609069,0.5356158,0.5485663,0.5484444,0.5316289,0.5069434,0.5130098,0.3890781,0.5008132,1.373572
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.6195737,0.6169727,0.5908623,0.5663875,0.5837117,0.5818953,0.5609069,0.5356158,0.5485663,0.5484444,0.5316289,0.5069434,0.5183116,0.5174513,0.5008132,1.573569
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.6195737,0.6169727,0.5908623,0.5663875,0.5837117,0.5818953,0.5609069,0.5356158,0.5485663,0.5484444,0.5316289,0.5069434,0.5183116,0.5174513,0.5008132,1.77357
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.6195737,0.6169727,0.5908623,0.5663875,0.5837117,0.5818953,0.5609069,0.5356158,0.5485663,0.5484444,0.5316289,0.5069434,0.5183116,0.5174513,0.5008132,1.973574
0.6285489,0.5762194,0.5717152,0.6204446,0.598058,0.5267724,0.6146393,0.5908623,0.5663875,0.4785675,0.5013158,0.5609069,0.4423629,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3686866,2.173575
0.622309,0.5762194,0.5717152,0.5870865,0.4975913,0.5266653,0.5231501,0.4879575,0.4549735,0.4782891,0.4758098,0.4476366,0.4134873,0.4314145,0.4308129,0.4080988,0.3749748,0.3899824,0.3890781,0.3745993,2.373576
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5266653,0.6169727,0.5908623,0.5663875,0.4782891,0.5762709,0.5609069,0.5356041,0.4314145,0.4335128,0.5316289,0.5069434,0.3899824,0.5174513,0.5008132,2.573598
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.6195737,0.6169727,0.5908623,0.5663875,0.4858796,0.5818953,0.5609069,0.5356158,0.4314145,0.4390071,0.5316289,0.5069434,0.3899824,0.3998192,0.5008132,2.773782
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5266653,0.6052369,0.5908623,0.5663875,0.4782891,0.4758098,0.5609069,0.5356158,0.4314145,0.4308129,0.5316289,0.5069434,0.3899824,0.479159,0.5008132,2.973783
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5266653,0.6169727,0.5908623,0.5663875,0.4782891,0.5156641,0.5609069,0.5356041,0.4314145,0.4569001,0.5316289,0.5069434,0.3899824,0.4780342,0.5008132,3.173785
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5266653,0.6169727,0.5908623,0.5663875,0.4782891,0.5818953,0.5609069,0.5094097,0.4314145,0.537417,0.5316289,0.5069434,0.3899824,0.5174513,0.5008132,3.373821
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5266653,0.6169727,0.5908623,0.566295,0.4782891,0.5818953,0.5609069,0.4548517,0.4314145,0.5484444,0.5316289,0.5069311,0.3899824,0.5174513,0.5008132,3.573828
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5266653,0.6169727,0.5908623,0.566295,0.4782891,0.5818953,0.5609069,0.4548517,0.4314145,0.5484444,0.5316289,0.4641942,0.3899824,0.5174513,0.5008132,3.773831
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5266653,0.6169727,0.5908623,0.5663875,0.4782891,0.5818953,0.5609069,0.501307,0.4314145,0.537417,0.5316289,0.4843164,0.3899824,0.5174513,0.5008132,3.973822
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5266653,0.6169727,0.5908623,0.5663875,0.4782891,0.5818953,0.5609069,0.501307,0.4314145,0.537417,0.5316289,0.4843164,0.3899824,0.5174513,0.5008132,4.173831
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5266653,0.6169727,0.5908623,0.5663875,0.4782891,0.5818953,0.5609069,0.501307,0.4314145,0.537417,0.5316289,0.4843164,0.3899824,0.5174513,0.5008132,4.373831
0.6285489,0.6563773,0.6530342,0.6204446,0.598058,0.5266653,0.6169727,0.5908623,0.5663875,0.4782891,0.5818953,0.5609069,0.501307,0.4314145,0.537417,0.5316289,0.4843164,0.3899824,0.5174513,0.5008132,4.573829
