sensor1,sensor2,sensor3,sensor4,sensor5,label
0.6357561,0.5766187,0.6192606,0.5570817,0.6514366,0
0.6357561,0.5766187,0.6192606,0.4421363,0.6514366,0
0.6357561,0.468837,0.6192606,0.4421363,0.6514366,0
0.6357561,0.468837,0.6192606,0.4421363,0.6514366,0
0.6357561,0.468837,0.6192606,0.4421363,0.6514366,0
0.6357561,0.468837,0.6192606,0.443063,0.6514366,0
0.6357561,0.468837,0.6192606,0.4421363,0.6514366,0
0.6357561,0.468837,0.6192606,0.4428757,0.6514366,0
0.6357561,0.468837,0.6192606,0.4421363,0.6514366,0
0.6357561,0.468837,0.6192606,0.4421363,0.6514366,0
0.6357561,0.5766187,0.6192606,0.5570817,0.7121217,1
0.6357561,0.5766187,0.6192606,0.5570817,0.7121217,1
0.6357561,0.5766187,0.6192606,0.5570817,0.7121217,1
0.6357561,0.5766187,0.6192606,0.5570817,0.6514366,1
0.6357561,0.5766187,0.6192606,0.5570817,0.6514366,1
0.6357561,0.5766187,0.6192606,0.5570817,0.7121217,1
0.6357561,0.5766187,0.6192606,0.5570817,0.7121217,1
0.6357561,0.5766187,0.6192606,0.5570817,0.6514366,1
0.6357561,0.5766187,0.6192606,0.5570817,0.7121217,1
0.6357561,0.5766187,0.6192606,0.5570817,0.7121217,1
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,2
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,2
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,2
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,2
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,2
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,2
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,2
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,2
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,2
0.5485167,0.468837,0.6192606,0.5175468,0.6514366,2
0.6357561,0.5352252,0.5261679,0.4421363,0.6514366,3
0.6357561,0.4759487,0.5261679,0.4421363,0.6514366,3
0.6357561,0.5766187,0.5261679,0.4421363,0.6514366,3
0.6357561,0.468837,0.5261679,0.4421363,0.6514366,3
0.6357561,0.5766187,0.5261679,0.4421363,0.6514366,3
0.6357561,0.5766187,0.5261679,0.4421363,0.6514366,3
0.6357561,0.5334466,0.5261679,0.4421363,0.6514366,3
0.6357561,0.5766187,0.5261679,0.4421363,0.6514366,3
0.6357561,0.4760543,0.5261679,0.4421363,0.6514366,3
0.6357561,0.4688945,0.5261679,0.4421363,0.6514366,3
0.5485167,0.5766187,0.5261679,0.4421363,0.6514366,4
0.5485167,0.5766187,0.5261679,0.4421363,0.6514366,4
0.5485167,0.5766187,0.5261679,0.4421363,0.6514366,4
0.5486527,0.5766187,0.5261679,0.4421363,0.6514366,4
0.5486527,0.5766187,0.5261679,0.4421363,0.6514366,4
0.5486527,0.5766187,0.5261679,0.4421363,0.6514366,4
0.5486527,0.5766187,0.5261679,0.4421363,0.6514366,4
0.5485167,0.5766187,0.5261679,0.4421363,0.6514366,4
0.5486527,0.5766187,0.5261679,0.4421363,0.6514366,4
0.5485167,0.5766187,0.5261679,0.4421363,0.6514366,4
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,5
0.5485167,0.468837,0.5927471,0.5570817,0.6514366,5
0.5485167,0.468837,0.6088995,0.5570817,0.6514366,5
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,5
0.5485167,0.468837,0.5536879,0.5570817,0.6514366,5
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,5
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,5
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,5
0.5485167,0.468837,0.6192606,0.5570817,0.6514366,5
0.5485167,0.468837,0.5927471,0.5570817,0.6514366,5
