sensor1,sensor2,sensor3,sensor4,sensor5,label
0.6252506,0.5795624,0.3894272,0.5004054,0.701937,0
0.6252506,0.6265414,0.5177992,0.4499907,0.701937,0
0.6252506,0.6265414,0.3943676,0.3657536,0.701937,0
0.6252506,0.6265414,0.5177992,0.4144756,0.7101749,0
0.6252506,0.6265414,0.3894272,0.3657536,0.7494142,0
0.6252506,0.6265414,0.4916313,0.3657536,0.7494142,0
0.6252506,0.6265414,0.3894272,0.3657536,0.7494142,0
0.6252506,0.542558,0.3894272,0.3657536,0.701937,0
0.5364282,0.5360226,0.3894272,0.3657536,0.701937,0
0.6252506,0.6265414,0.3894272,0.3657536,0.7494142,0
0.6252506,0.6265414,0.5177992,0.4767834,0.7494142,1
0.6252506,0.6265414,0.5177992,0.5004054,0.7494142,1
0.6252506,0.6265414,0.5177992,0.5004054,0.7494142,1
0.6252506,0.6265414,0.5177992,0.3892515,0.7494142,1
0.6252506,0.6265414,0.40476,0.3657536,0.7494142,1
0.6252506,0.6265414,0.5177992,0.5004054,0.7494142,1
0.6252506,0.6265414,0.5177992,0.5004054,0.7494142,1
0.6252506,0.6265414,0.3894273,0.3657536,0.7494142,1
0.6252506,0.6265414,0.5177992,0.5004054,0.7494142,1
0.6252506,0.6265414,0.5177992,0.5004054,0.7494142,1
0.534399,0.6265414,0.4662426,0.4114122,0.7494142,2
0.534399,0.6265414,0.3894272,0.3657536,0.7494142,2
0.534399,0.6265414,0.3894272,0.5004054,0.7101749,2
0.534399,0.6265414,0.3894272,0.3691789,0.7494142,2
0.534399,0.6265414,0.3894272,0.3657536,0.7494142,2
0.534399,0.6265414,0.3894272,0.3657536,0.7494142,2
0.534399,0.6265414,0.3943676,0.3657536,0.7494142,2
0.534399,0.6265414,0.3894272,0.3657536,0.7494142,2
0.534399,0.6265414,0.4601247,0.3657536,0.7494142,2
0.534399,0.6265414,0.3894272,0.3657536,0.7494142,2
0.6252506,0.5360226,0.3900867,0.3657536,0.7494142,3
0.6252506,0.5360226,0.3894272,0.3657536,0.7494142,3
0.6252506,0.5360226,0.4649158,0.3959805,0.7494142,3
0.6252506,0.5360226,0.3894272,0.3657536,0.7494142,3
0.6252506,0.5360226,0.3894272,0.3767392,0.7494142,3
0.6252506,0.5360226,0.4035993,0.3657536,0.7494142,3
0.6252506,0.5360226,0.3894272,0.3657536,0.7494142,3
0.6252506,0.5360226,0.4325176,0.3657536,0.7494142,3
0.6252506,0.5360226,0.3894272,0.3657536,0.7494142,3
0.6252506,0.5360226,0.3894272,0.3657536,0.7494142,3
0.6252506,0.5360226,0.5177992,0.3657536,0.701937,4
0.6250784,0.5360226,0.5177992,0.3657536,0.701937,4
0.6252506,0.5360226,0.5177992,0.3657536,0.701937,4
0.6252506,0.5360226,0.5177992,0.3657536,0.706518,4
0.6252506,0.5360226,0.5177992,0.3657536,0.701937,4
0.6252506,0.5360226,0.5177992,0.3657536,0.701937,4
0.6252506,0.5360226,0.5177992,0.3657536,0.701937,4
0.534399,0.5360226,0.5177992,0.3692078,0.701937,4
0.6252506,0.5360226,0.5177992,0.3657536,0.701937,4
0.6252506,0.5360226,0.5177992,0.3692078,0.701937,4
0.534399,0.6265414,0.3894272,0.5004054,0.701937,5
0.534399,0.6265414,0.3894272,0.5004054,0.701937,5
0.534399,0.6265414,0.3894272,0.5004054,0.701937,5
0.534399,0.6265414,0.3894272,0.5004054,0.701937,5
0.534399,0.6265414,0.3894272,0.5004054,0.701937,5
0.534399,0.6265414,0.3894272,0.5004054,0.701937,5
0.534399,0.6265414,0.3894272,0.5004054,0.701937,5
0.534399,0.6265414,0.3894272,0.5004054,0.701937,5
0.534399,0.6265414,0.3894272,0.5004054,0.701937,5
0.534399,0.6265414,0.3894272,0.5004054,0.701937,5
