sensor1,sensor2,sensor3,sensor4,sensor5,label
0.7327597,0.5605692,0.5368634,0.4948841,0.3634347,0
0.6799105,0.447104,0.511156,0.4948841,0.3634347,0
0.7325905,0.5605692,0.511156,0.4948841,0.3634347,0
0.6828464,0.5605692,0.511156,0.4948841,0.3634347,0
0.7327597,0.5605692,0.5124319,0.3651043,0.3634347,0
0.679015,0.5605692,0.511156,0.4948841,0.3634347,0
0.7327597,0.5605692,0.511156,0.4948841,0.3634347,0
0.6799105,0.5605692,0.511156,0.4948841,0.3634347,0
0.7325909,0.5605692,0.511156,0.4948841,0.3634347,0
0.7327597,0.5605692,0.511156,0.4218134,0.3634347,0
0.7327597,0.5605692,0.6081154,0.3584357,0.3634347,1
0.7327597,0.5605692,0.6081154,0.3584357,0.3634347,1
0.7327597,0.5605692,0.6081154,0.3590872,0.3634347,1
0.7327597,0.5605692,0.6081154,0.3584357,0.3634347,1
0.7327597,0.5605692,0.6081154,0.3584357,0.3634347,1
0.7327597,0.5605692,0.6081154,0.3590872,0.3634347,1
0.7327597,0.5605692,0.6081154,0.3584357,0.3634347,1
0.7327597,0.5605692,0.6081154,0.3651043,0.3634347,1
0.7327597,0.5605692,0.6081154,0.3584357,0.3634347,1
0.7327597,0.5605692,0.6081154,0.4944351,0.3634347,1
0.679015,0.447104,0.5179738,0.4948841,0.3634347,2
0.679015,0.447104,0.511156,0.3586358,0.3634347,2
0.679015,0.447104,0.5214993,0.3781277,0.3634347,2
0.679015,0.447104,0.5124319,0.3584357,0.3634347,2
0.679015,0.447104,0.5124319,0.360118,0.3634347,2
0.679015,0.447104,0.511156,0.3590593,0.3634347,2
0.679015,0.447104,0.5124319,0.3781277,0.3634347,2
0.679015,0.447104,0.511156,0.3590593,0.3634347,2
0.679015,0.447104,0.511156,0.4948841,0.3634347,2
0.679015,0.4491633,0.511156,0.3584357,0.3634347,2
0.7327597,0.5605692,0.511156,0.3584357,0.3672133,3
0.7327597,0.5605692,0.511156,0.3584357,0.3672133,3
0.7327597,0.5605692,0.511156,0.3584357,0.3634347,3
0.679015,0.5605692,0.511156,0.3584357,0.4749316,3
0.7327597,0.5605692,0.511156,0.3584357,0.3634347,3
0.7327597,0.5605692,0.511156,0.3584357,0.3671915,3
0.7327597,0.5605692,0.511156,0.3584357,0.3634347,3
0.7327597,0.5605692,0.511156,0.3584357,0.3634347,3
0.7327597,0.5605692,0.511156,0.3584357,0.3671915,3
0.6799105,0.5605692,0.511156,0.3584357,0.4022945,3
0.679015,0.5605692,0.511156,0.4948841,0.3634347,4
0.679015,0.5605692,0.511156,0.4948841,0.3634347,4
0.679015,0.5605692,0.511156,0.4948841,0.3634347,4
0.679015,0.5605692,0.511156,0.4948841,0.3634347,4
0.679015,0.5605692,0.511156,0.4948841,0.3634347,4
0.679015,0.5605692,0.511156,0.4948841,0.3634347,4
0.679015,0.5605692,0.511156,0.4948841,0.3634347,4
0.679015,0.4827909,0.511156,0.4948841,0.3634347,4
0.679015,0.5605692,0.511156,0.4948841,0.3634347,4
0.679015,0.5605692,0.511156,0.4948841,0.3634347,4
0.679015,0.4596282,0.6081154,0.4948841,0.3634347,5
0.679015,0.5324112,0.6081154,0.4110452,0.3634347,5
0.679015,0.5324112,0.6081154,0.3591579,0.3634347,5
0.679015,0.5605692,0.6081154,0.3589062,0.3634347,5
0.679015,0.5605692,0.6081154,0.3591579,0.3634347,5
0.679015,0.5605692,0.6081154,0.3589062,0.3634347,5
0.679015,0.5605692,0.6081154,0.3591579,0.3634347,5
0.679015,0.5605692,0.6081154,0.3589062,0.3634347,5
0.679015,0.5605692,0.6081154,0.3591579,0.3634347,5
0.679015,0.5605692,0.6081154,0.3591579,0.3634347,5
