"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 0, 1, 1, 0, 1, 1, 1]",5,"[3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1]",6,"[2, 3, 4, 6, 7, 8]"
