sensor1,sensor2,sensor3,sensor4,sensor5,label
0.5185102,0.5887448,0.6117547,0.5181707,0.5335963,0
0.5185102,0.6642321,0.5161573,0.5181707,0.5335963,0
0.5185102,0.6642321,0.6117547,0.4346109,0.4107104,0
0.5185102,0.6642321,0.6117547,0.3898419,0.4107104,0
0.5185102,0.6642321,0.6117547,0.3898419,0.4198399,0
0.5185102,0.6642321,0.6117547,0.3898419,0.4107104,0
0.5185102,0.6642321,0.6117547,0.3898419,0.4131961,0
0.5185102,0.6642321,0.6117547,0.4025319,0.4107104,0
0.5185102,0.5868861,0.6117547,0.3898419,0.4107104,0
0.5185102,0.6642321,0.6117547,0.3898419,0.4695162,0
0.6135879,0.6642321,0.6117547,0.5181707,0.5335963,1
0.6135879,0.6642321,0.6117547,0.5181707,0.5335963,1
0.6135879,0.6642321,0.6117547,0.5181707,0.5335963,1
0.6132092,0.6642321,0.6117547,0.5181707,0.5335963,1
0.6135879,0.6642321,0.6117547,0.5181707,0.5335963,1
0.6135879,0.6642321,0.6117547,0.5181707,0.5335963,1
0.5676443,0.6642321,0.6117547,0.5181707,0.5335963,1
0.6135879,0.6642321,0.6117547,0.4379767,0.5335963,1
0.6135879,0.6642321,0.6117547,0.5181707,0.5335963,1
0.6135879,0.6642321,0.6117547,0.5181707,0.5335963,1
0.5979159,0.5868861,0.6117547,0.5181707,0.4107104,2
0.6111621,0.5868861,0.6117547,0.4346109,0.4107104,2
0.5529374,0.5868861,0.6117547,0.5181707,0.4107104,2
0.5665841,0.5868861,0.6117547,0.5181707,0.4107104,2
0.5803935,0.5868861,0.6117547,0.4787642,0.4107104,2
0.6135879,0.5868861,0.6117547,0.3991471,0.4107104,2
0.6135879,0.5868861,0.6117547,0.4752459,0.4107104,2
0.6097777,0.5868861,0.6117547,0.4700926,0.4107104,2
0.6135879,0.5868861,0.6117547,0.4787642,0.4107104,2
0.5696422,0.5868861,0.6117547,0.4025319,0.4107104,2
0.5185102,0.6642321,0.6117547,0.3898419,0.5335963,3
0.5185102,0.6642321,0.5174174,0.3898419,0.5335963,3
0.5185102,0.6642321,0.6117547,0.3898419,0.5335963,3
0.5185102,0.6642321,0.5161573,0.3898419,0.4198399,3
0.5185102,0.6642321,0.6117547,0.3898419,0.5335963,3
0.5185102,0.6642321,0.5608655,0.3898419,0.5335963,3
0.5185102,0.6642321,0.5177597,0.3898419,0.5335963,3
0.5185102,0.6642321,0.6117547,0.3898419,0.5335963,3
0.5185102,0.6642321,0.6117547,0.3898419,0.5335963,3
0.5185102,0.6642321,0.5161573,0.3898419,0.4800979,3
0.5185102,0.6642321,0.5262928,0.3991471,0.5335963,4
0.5185102,0.6642321,0.5165084,0.3898419,0.5335963,4
0.5185102,0.6642321,0.5173628,0.3898419,0.5335963,4
0.5185102,0.6642321,0.5266674,0.3898419,0.5335963,4
0.5185102,0.6642321,0.5266674,0.3898419,0.5335963,4
0.5185102,0.6642321,0.5262928,0.3991471,0.5335963,4
0.5185102,0.6642321,0.5173628,0.3898419,0.5335963,4
0.5185102,0.5868861,0.5161573,0.4752459,0.4647399,4
0.5185102,0.6642321,0.5173628,0.3898419,0.5335963,4
0.5185102,0.6642321,0.5266674,0.404205,0.5335963,4
0.5185102,0.5868861,0.5197862,0.5181707,0.4107104,5
0.5185102,0.5868861,0.5161573,0.5181707,0.4107104,5
0.5185102,0.5868861,0.5161573,0.5181707,0.4107104,5
0.5185102,0.5868861,0.5161573,0.5181707,0.4128831,5
0.5185102,0.5868861,0.5161573,0.5181707,0.4132237,5
0.5185102,0.5868861,0.5161573,0.5181707,0.4132237,5
0.5185102,0.5868861,0.5161573,0.5181707,0.4132237,5
0.5185102,0.5868861,0.5161573,0.5181707,0.4132237,5
0.5185102,0.5868861,0.5161573,0.5181707,0.4132237,5
0.5185102,0.5868861,0.5161573,0.5181707,0.4115002,5
