sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,time
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.4879575,0.4549735,0.4782891,0.4758098,0.4517091,0.3749748,0.3899824,0.3890781,0.5009924,0.3733333
0.5388048,0.5762194,0.5717152,0.5436351,0.4975913,0.5266653,0.5231501,0.5197688,0.4549735,0.4782891,0.4758098,0.5409916,0.3749748,0.3899824,0.3890781,0.3740981,0.5733424
0.5388048,0.5762194,0.5717152,0.5318418,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.4608047,0.3749748,0.3899824,0.3890781,0.3778132,0.7734209
0.5388048,0.5762194,0.5717152,0.5405138,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.5103715,0.3749748,0.3899824,0.3890781,0.3778132,0.9737195
0.5388048,0.5762194,0.5717152,0.5436351,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.5103715,0.3749748,0.3899824,0.3890781,0.3740981,1.173698
0.5388048,0.5762194,0.5717152,0.5405138,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.5103715,0.3749748,0.3899824,0.3890781,0.3778132,1.373711
0.5388048,0.5762194,0.5717152,0.5318418,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.4608047,0.3749748,0.3899824,0.3890781,0.3778132,1.573712
0.5388048,0.5762194,0.5717152,0.5405138,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.5103715,0.3749748,0.3899824,0.3890781,0.3778132,1.773721
0.5388048,0.5762194,0.5717152,0.5436351,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.5103715,0.3749748,0.3899824,0.3890781,0.3778132,1.973726
0.5388048,0.5762194,0.5717152,0.5436351,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.5103715,0.3749748,0.3899824,0.3890781,0.3778132,2.174054
0.5388048,0.5762194,0.5717152,0.5405138,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.5103715,0.3749748,0.3899824,0.3890781,0.3778132,2.374046
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.4608047,0.3749748,0.3899824,0.3890781,0.3835894,2.574145
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.4608047,0.3749748,0.3925924,0.3890781,0.3835894,2.774137
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.4608047,0.3749748,0.3925924,0.3890781,0.3835894,2.974138
0.5388048,0.5762194,0.5717152,0.5279158,0.4975913,0.5266653,0.5231501,0.5037526,0.4549735,0.4782891,0.4758098,0.4608047,0.3749748,0.3925924,0.3890781,0.3835894,3.174146
