sensor1,sensor2,sensor3,sensor4,sensor5,label
0.6055365,0.4364426,0.4110734,0.6635649,0.5550024,0
0.6055365,0.4375992,0.407025,0.6635649,0.5539901,0
0.6055365,0.4589832,0.4523248,0.6635649,0.5550024,0
0.6055365,0.5523098,0.4200569,0.6635649,0.5539901,0
0.6055365,0.4396589,0.407025,0.6635649,0.5507578,0
0.6055365,0.4364426,0.5308753,0.6635649,0.5550024,0
0.6055365,0.5025089,0.407025,0.6635649,0.4439956,0
0.6055365,0.4589832,0.407025,0.6635649,0.5550024,0
0.6055365,0.5525464,0.4200569,0.6635649,0.4487749,0
0.6055365,0.4387272,0.407025,0.6635649,0.4400481,0
0.6055365,0.5525464,0.5089052,0.6635649,0.5550024,1
0.6055365,0.5525464,0.5308753,0.6635649,0.5550024,1
0.6055365,0.5525464,0.5308753,0.6635649,0.5550024,1
0.6055365,0.5525464,0.407025,0.6635649,0.5550024,1
0.6055365,0.4993299,0.407025,0.6635649,0.5550024,1
0.6055365,0.5525464,0.5308753,0.6635649,0.5550024,1
0.6055365,0.5525464,0.5308753,0.6635649,0.5550024,1
0.6055365,0.4364426,0.407025,0.6635649,0.5550024,1
0.6055365,0.5525464,0.5308753,0.6635649,0.5550024,1
0.6055365,0.5525464,0.5308753,0.6635649,0.5550024,1
0.507674,0.4364426,0.407025,0.6635649,0.5550024,2
0.507674,0.4364426,0.407025,0.6635649,0.5550024,2
0.507674,0.4364426,0.407025,0.6635649,0.5550024,2
0.507674,0.4364426,0.407025,0.6635649,0.5550024,2
0.507674,0.4364426,0.407025,0.6635649,0.5550024,2
0.507674,0.4364426,0.407025,0.6635649,0.5550024,2
0.507674,0.4364426,0.4071184,0.6635649,0.5550024,2
0.507674,0.4375992,0.407025,0.6635649,0.5550024,2
0.507674,0.4364426,0.4071184,0.6635649,0.5550024,2
0.507674,0.4428411,0.407025,0.6635649,0.5550024,2
0.6055365,0.4364426,0.407025,0.6635649,0.4395083,3
0.6055365,0.4364426,0.4078541,0.6635649,0.4395083,3
0.6055365,0.4364426,0.407025,0.6635649,0.4395083,3
0.6055365,0.4364426,0.5300747,0.650874,0.4395083,3
0.6055365,0.4364426,0.407025,0.6635649,0.4395083,3
0.6055365,0.4364426,0.407025,0.6635649,0.4395083,3
0.6055365,0.4364426,0.407025,0.6542875,0.4395083,3
0.6055365,0.4364426,0.407025,0.6635649,0.4395083,3
0.6055365,0.4364426,0.407025,0.6635649,0.4395083,3
0.6055365,0.4364426,0.4666841,0.6635649,0.4395083,3
0.5332465,0.5525464,0.407025,0.5977575,0.4487749,4
0.507674,0.5525464,0.4110734,0.5977575,0.4487749,4
0.6055365,0.5525464,0.4110734,0.5977575,0.4395083,4
0.6055365,0.5525464,0.4789043,0.6143864,0.4395083,4
0.6055365,0.5525464,0.4789043,0.6172326,0.4482721,4
0.6055365,0.5525464,0.4750071,0.6006053,0.4487749,4
0.6055365,0.5525464,0.4789043,0.5977575,0.4487749,4
0.507674,0.5525464,0.407025,0.5859828,0.5204978,4
0.6055365,0.5525464,0.4562299,0.6172326,0.4441981,4
0.6055365,0.5525464,0.407025,0.6143864,0.4530974,4
0.507674,0.5523098,0.4789043,0.5859828,0.5550024,5
0.507674,0.5322442,0.5308753,0.5859828,0.5550024,5
0.507674,0.5322442,0.5308753,0.5859828,0.5550024,5
0.507674,0.5269308,0.5115933,0.5859828,0.5550024,5
0.507674,0.4415976,0.5308753,0.5859828,0.5550024,5
0.507674,0.4364426,0.4789043,0.5859828,0.5550024,5
0.507674,0.4364426,0.5115933,0.5859828,0.5550024,5
0.507674,0.4364426,0.4800308,0.5859828,0.5550024,5
0.507674,0.4416821,0.5308753,0.5859828,0.5550024,5
0.507674,0.5322442,0.4800308,0.5859828,0.5550024,5
