sensor1,sensor2,sensor3,sensor4,sensor5,label
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,0
0.7465982,0.4666082,0.6124333,0.4526469,0.4648524,0
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,0
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,0
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,0
0.7465982,0.3203855,0.6831853,0.5038635,0.5737139,0
0.7826991,0.3203855,0.6831853,0.5609333,0.4805289,0
0.7826991,0.3203855,0.6831853,0.5609333,0.5733616,0
0.7826991,0.3203855,0.6831853,0.5609333,0.4648524,0
0.7826991,0.3203855,0.6831853,0.5609333,0.4805289,0
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,1
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,1
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,1
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,1
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,1
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,1
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,1
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,1
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,1
0.7826991,0.3203855,0.6831853,0.5609333,0.5737139,1
0.7472772,0.3203855,0.6831853,0.4476813,0.5737139,2
0.7600762,0.3203855,0.6831853,0.4476813,0.5737139,2
0.7465982,0.3203855,0.6831853,0.4476813,0.5737139,2
0.7826991,0.3203855,0.6831853,0.4476813,0.5737139,2
0.7496148,0.3203855,0.6831853,0.4476813,0.5737139,2
0.7587216,0.3203855,0.6831853,0.4476813,0.5737139,2
0.7496148,0.3203855,0.6831853,0.4476813,0.5737139,2
0.7496148,0.3203855,0.6831853,0.4476813,0.5737139,2
0.7465982,0.3203855,0.6831853,0.4476813,0.5737139,2
0.7826991,0.3203855,0.6831853,0.4476813,0.5737139,2
0.7826991,0.3203855,0.6831853,0.5609333,0.4648524,3
0.7826991,0.3203855,0.6831853,0.5609333,0.4648524,3
0.7826991,0.3203855,0.6831853,0.5609333,0.4648524,3
0.7826991,0.3203855,0.6831853,0.5609333,0.4648524,3
0.7826991,0.3203855,0.6831853,0.5609333,0.4648524,3
0.7826991,0.3203855,0.6831853,0.5609333,0.4648524,3
0.7826991,0.3203855,0.6721428,0.5609333,0.4648524,3
0.7826991,0.3203855,0.6831853,0.5609333,0.4648524,3
0.7826991,0.3203855,0.6831853,0.5609333,0.4648524,3
0.7826991,0.3203855,0.6831853,0.5609333,0.4648524,3
0.7465982,0.3203855,0.6235398,0.5609333,0.4648524,4
0.7465982,0.3203855,0.6235398,0.5609333,0.4648524,4
0.7465982,0.3203855,0.6233423,0.5609333,0.4648524,4
0.7465982,0.3203855,0.6234068,0.5609333,0.4648524,4
0.7465982,0.3203855,0.6462384,0.5609333,0.4648524,4
0.7465982,0.3203855,0.6461667,0.5609333,0.4648524,4
0.7465982,0.3203855,0.6235398,0.5609333,0.4648524,4
0.7465982,0.3203855,0.6124333,0.4476813,0.4868234,4
0.7465982,0.3203855,0.6462384,0.5609333,0.4648524,4
0.7465982,0.3203855,0.6236104,0.5609333,0.4648524,4
0.7465982,0.3203855,0.6124333,0.4556713,0.5737139,5
0.7465982,0.3203855,0.6124333,0.4867319,0.5737139,5
0.7465982,0.3203855,0.6124333,0.4587078,0.5737139,5
0.7465982,0.3203855,0.6124333,0.5279981,0.5737139,5
0.7465982,0.3203855,0.6126897,0.5609333,0.5737139,5
0.7465982,0.3203855,0.6124333,0.5609333,0.5737139,5
0.7465982,0.3203855,0.6124333,0.5609333,0.5737139,5
0.7465982,0.3203855,0.6124333,0.5609333,0.5737139,5
0.7465982,0.3203855,0.6124333,0.5609333,0.5737139,5
0.7465982,0.3203855,0.6124333,0.5279981,0.5737139,5
