sensor1,sensor2,sensor3,sensor4,sensor5,label
0.5934554,0.6857332,0.6498787,0.4589998,0.5281615,0
0.6690629,0.7140957,0.6498787,0.4033017,0.5281615,0
0.6690629,0.6857332,0.6498787,0.4033017,0.5281615,0
0.6690629,0.6857332,0.6498787,0.4111927,0.5281615,0
0.6690629,0.7367608,0.6498787,0.4033017,0.5281615,0
0.6690629,0.7337059,0.6498787,0.4033017,0.5281615,0
0.6690629,0.7376875,0.6498787,0.4033017,0.5281615,0
0.5937788,0.6857332,0.6498787,0.4033017,0.5281615,0
0.5934554,0.6857332,0.6498787,0.4033017,0.5281615,0
0.6690629,0.7376875,0.6498787,0.4033017,0.5281615,0
0.6690629,0.7376875,0.6498787,0.5280951,0.5281615,1
0.6690629,0.7376875,0.6498787,0.5280951,0.5281615,1
0.6690629,0.7376875,0.6498787,0.5280951,0.5281615,1
0.6690629,0.7376875,0.6498787,0.5280951,0.5281615,1
0.6690629,0.7376875,0.6498787,0.4341427,0.5281615,1
0.6690629,0.7376875,0.6498787,0.5280951,0.5281615,1
0.6690629,0.7376875,0.6498787,0.5280951,0.5281615,1
0.6690629,0.7376875,0.6498787,0.4033017,0.5281615,1
0.6690629,0.7376875,0.6498787,0.5280951,0.5281615,1
0.6690629,0.7376875,0.6498787,0.5280951,0.5281615,1
0.6688768,0.7376875,0.5674589,0.403416,0.4033725,2
0.5956495,0.7233108,0.5674589,0.4033017,0.4675879,2
0.6447453,0.6857332,0.5674589,0.4753298,0.4033725,2
0.6688768,0.7376875,0.5674589,0.4033017,0.5281615,2
0.6688768,0.7160504,0.5674589,0.4033017,0.4065229,2
0.6129544,0.7376869,0.5674589,0.4033017,0.4086957,2
0.6688768,0.7376875,0.5674589,0.4033017,0.4035664,2
0.5934554,0.6866179,0.5674589,0.4033017,0.4091256,2
0.6129544,0.7376875,0.5674589,0.4033017,0.4033725,2
0.5934554,0.7376875,0.5674589,0.4033017,0.5281615,2
0.5934554,0.7376875,0.6498787,0.4033017,0.5281615,3
0.5934554,0.7376875,0.6498787,0.4033017,0.5281615,3
0.5934554,0.7376875,0.6498787,0.4033017,0.5281615,3
0.5934554,0.7233108,0.6498787,0.4033017,0.5281615,3
0.5934554,0.7376875,0.6498787,0.4033017,0.5281615,3
0.5934554,0.7376875,0.6498787,0.4033017,0.5281615,3
0.5934554,0.7376875,0.6498787,0.4033017,0.5281615,3
0.5934554,0.7376875,0.6498787,0.4033017,0.5281615,3
0.5934554,0.7376875,0.6498787,0.4033017,0.5281615,3
0.5934554,0.7376875,0.6498787,0.4033017,0.5281615,3
0.5934554,0.6857332,0.5674589,0.4033017,0.5281615,4
0.5934554,0.6857332,0.5674589,0.4033017,0.5281615,4
0.5934554,0.6857332,0.5697139,0.4033017,0.5281615,4
0.5934554,0.6857332,0.5721237,0.4033017,0.5281615,4
0.5934554,0.6857332,0.5720129,0.4033017,0.5281615,4
0.5934554,0.6857332,0.5720129,0.4033017,0.5281615,4
0.5934554,0.6857332,0.5709121,0.4033017,0.5281615,4
0.5934554,0.6857332,0.5674589,0.4033017,0.5281615,4
0.5934554,0.6857332,0.5695986,0.4033017,0.5281615,4
0.5934554,0.6857332,0.5695986,0.4033017,0.5281615,4
0.5934554,0.6857332,0.5674589,0.5280951,0.5281615,5
0.5934554,0.6857332,0.5674589,0.5280951,0.5281615,5
0.5937598,0.6857332,0.5674589,0.5280951,0.5281615,5
0.5949984,0.6857332,0.5674589,0.5280951,0.5281615,5
0.5934554,0.6857332,0.5674589,0.5280951,0.5281615,5
0.5934554,0.6857332,0.5674589,0.5280951,0.5281615,5
0.5934554,0.6857332,0.5674589,0.5280951,0.5281615,5
0.5934554,0.6857332,0.5674589,0.5280951,0.5281615,5
0.5934554,0.6857332,0.5674589,0.5280951,0.5281615,5
0.5934554,0.6857332,0.5674589,0.5280951,0.5281615,5
