sensor1,sensor2,sensor3,sensor4,sensor5,label
0.6833662,0.7053736,0.6643301,0.5791408,0.5844883,0
0.6284935,0.7053736,0.6118805,0.6584504,0.5844883,0
0.6833662,0.7053736,0.6643301,0.5791408,0.5844883,0
0.6833662,0.7053736,0.6643301,0.5791408,0.5844883,0
0.6833662,0.7053736,0.6643301,0.6584504,0.6624807,0
0.6833662,0.7269995,0.6643301,0.5792014,0.5844883,0
0.6833662,0.7053736,0.6643301,0.6203943,0.5844883,0
0.6833662,0.7053736,0.6643301,0.5791408,0.5844883,0
0.6833662,0.7053736,0.6643301,0.5791408,0.5844883,0
0.6833662,0.7058049,0.6643301,0.5792014,0.5844883,0
0.6833662,0.7519559,0.6643301,0.6584504,0.6624807,1
0.6833662,0.7519559,0.6643301,0.6584504,0.6624807,1
0.6833662,0.7519559,0.6643301,0.6584504,0.6624807,1
0.6833662,0.7519559,0.6643301,0.6584504,0.6624807,1
0.6833662,0.7519559,0.6643301,0.6584504,0.6624807,1
0.6833662,0.7519559,0.6643301,0.6584504,0.6624807,1
0.6833662,0.7519559,0.6643301,0.6584504,0.6624807,1
0.6833662,0.7519559,0.6643301,0.6584504,0.6190503,1
0.6833662,0.7519559,0.6643301,0.6584504,0.6624807,1
0.6833662,0.7519559,0.6643301,0.6584504,0.6624807,1
0.6126683,0.7053736,0.6643301,0.5791408,0.5844883,2
0.6126683,0.7053736,0.6643301,0.5791408,0.5844883,2
0.6126683,0.7053736,0.6643301,0.5791408,0.5844883,2
0.6126683,0.7053736,0.6643301,0.5791408,0.5844883,2
0.6126683,0.7053736,0.6643301,0.5791408,0.5844883,2
0.6126683,0.7053736,0.6643301,0.5791408,0.5844883,2
0.6126683,0.7310098,0.6643301,0.5791408,0.5844883,2
0.6126683,0.7053736,0.6643301,0.5791408,0.5844883,2
0.6126683,0.7053736,0.6643301,0.5791408,0.5844883,2
0.6126683,0.7053736,0.6643301,0.5791408,0.5844883,2
0.6833662,0.7169592,0.5870053,0.6584504,0.5844883,3
0.6833662,0.7053736,0.5870053,0.58174,0.5844883,3
0.6833662,0.7519559,0.5870053,0.6584504,0.5844883,3
0.6833662,0.7053736,0.5870053,0.5791408,0.5844883,3
0.6833662,0.7519559,0.5870053,0.6584504,0.5844883,3
0.6833662,0.7055123,0.5870053,0.6584504,0.5844883,3
0.6833662,0.7168075,0.5870053,0.6584504,0.5844883,3
0.6833662,0.7519559,0.5870053,0.6584504,0.5844883,3
0.6833662,0.7169868,0.5870053,0.6069611,0.5844883,3
0.6833662,0.7053736,0.5870053,0.5791408,0.5844883,3
0.6126683,0.7053736,0.5870053,0.5893343,0.5844883,4
0.6126683,0.7053736,0.5870053,0.5893343,0.5844883,4
0.6126683,0.7053736,0.5870053,0.6584504,0.5844883,4
0.6126683,0.7053736,0.5870053,0.6048082,0.5844883,4
0.6126683,0.7053736,0.5870053,0.5893343,0.5844883,4
0.6126683,0.7053736,0.5870053,0.5812389,0.5844883,4
0.6126683,0.7053736,0.5870053,0.5867422,0.5844883,4
0.6126683,0.7053736,0.5870053,0.5893343,0.5844883,4
0.6126683,0.7053736,0.5870053,0.5893343,0.5844883,4
0.6126683,0.7053736,0.5870053,0.5812389,0.5844883,4
0.6126683,0.7053736,0.5898171,0.5791408,0.5844883,5
0.6126683,0.7053736,0.5870053,0.5791408,0.5844883,5
0.6126683,0.7053736,0.5891984,0.5791408,0.5844883,5
0.6126683,0.7053736,0.5937282,0.5791408,0.5844883,5
0.6126683,0.7053736,0.5870053,0.5791408,0.5844883,5
0.6126683,0.7053736,0.5891984,0.5791408,0.5844883,5
0.6126683,0.7053736,0.5891984,0.5791408,0.5844883,5
0.6126683,0.7053736,0.5870801,0.5791408,0.5844883,5
0.6126683,0.7053736,0.5898171,0.5791408,0.5844883,5
0.6126683,0.7053736,0.5870053,0.5791408,0.5844883,5
