sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,time
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.4804249,0.4759356,0.5609069,0.5069434,0.4281144,0.4271484,0.5008132,0.3733333
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.4816192,0.4759292,0.5609069,0.5069434,0.4458333,0.4137329,0.5008132,0.4880859
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.4816192,0.4759292,0.5609069,0.5069434,0.4458333,0.4137329,0.5008132,0.5881684
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.4816192,0.4759292,0.5609069,0.5069434,0.4458333,0.4137329,0.5008132,0.6881641
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.4816192,0.4759292,0.5609069,0.5069434,0.4458333,0.4137329,0.5008132,0.7881657
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.4816192,0.4759292,0.5609069,0.5069434,0.4458333,0.4137329,0.5008132,0.8881698
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.4816192,0.4759292,0.5609069,0.5069434,0.4458333,0.4137329,0.5008132,0.9881735
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.4816192,0.4759292,0.5609069,0.5069434,0.4458333,0.4091933,0.5008132,1.088171
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5401342,0.4759356,0.5609069,0.5069434,0.4720589,0.3890781,0.5008132,1.188175
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5414348,0.4758098,0.5609069,0.5069434,0.5127313,0.3890781,0.5008132,1.288175
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5414348,0.4758098,0.5609069,0.5069434,0.4662682,0.3890781,0.5008132,1.388389
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.4804157,0.5609069,0.5069434,0.4475229,0.3890781,0.5008132,1.489179
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.4465305,0.3890781,0.5008088,1.589244
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.4969912,0.3890781,0.5008132,1.689839
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.3935488,0.5008132,1.789842
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.4848373,0.5008132,1.889841
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,1.989861
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,2.09008
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,2.190192
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,2.290197
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,2.390395
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,2.49071
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,2.5912
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,2.691207
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,2.791272
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,2.891266
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,2.991273
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,3.091271
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.5183116,0.5174513,0.5008132,3.191273
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.4990439,0.4700567,0.5008132,3.291421
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.4281688,0.3936064,0.5008132,3.391424
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.3931999,0.3890781,0.5008132,3.491423
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.3931999,0.3890781,0.5008132,3.591424
