sensor1,sensor2,sensor3,sensor4,sensor5,label
0.7078358,0.3812177,0.5321406,0.5673486,0.3880132,0
0.7541441,0.3812177,0.6236544,0.6377702,0.3902192,0
0.7078358,0.3812177,0.5321406,0.5673486,0.5062327,0
0.7078358,0.5118688,0.5353478,0.5673486,0.5168634,0
0.7541441,0.3812177,0.6236544,0.6377702,0.3880132,0
0.7517546,0.46732,0.5473055,0.5673486,0.5168634,0
0.7541441,0.3812177,0.6236544,0.5673486,0.3902192,0
0.7078358,0.3812177,0.5321406,0.5673486,0.3880132,0
0.7078358,0.3812177,0.5321406,0.5673486,0.4849528,0
0.7541441,0.3812177,0.5353478,0.5673486,0.3880132,0
0.7541441,0.5118688,0.6236544,0.6497921,0.3880132,1
0.7541441,0.5118688,0.6236544,0.6497921,0.5168634,1
0.7541441,0.5118688,0.6236544,0.6497921,0.5168634,1
0.7541441,0.5117574,0.6236544,0.6497921,0.3880132,1
0.7541441,0.3878571,0.6236544,0.6497921,0.3880132,1
0.7541441,0.5118688,0.6236544,0.6497921,0.5168634,1
0.7541441,0.5118688,0.6236544,0.6497921,0.437081,1
0.7541441,0.3872865,0.6236544,0.6497921,0.3880132,1
0.7541441,0.5118688,0.6236544,0.6497921,0.4318904,1
0.7541441,0.5118688,0.6236544,0.6497921,0.5168634,1
0.7541441,0.409307,0.5321406,0.5673486,0.3880132,2
0.7541441,0.3812177,0.5321406,0.5673486,0.3880132,2
0.7078358,0.3812177,0.5321406,0.5673486,0.3880132,2
0.7541441,0.3812177,0.5321406,0.5673486,0.3880132,2
0.7178704,0.3812177,0.5321406,0.5673486,0.3880132,2
0.7541441,0.3812177,0.5321406,0.5673486,0.3880132,2
0.7541441,0.4076309,0.5321406,0.5673486,0.3880132,2
0.7121124,0.3812177,0.5321406,0.5673486,0.3880132,2
0.7541441,0.4091063,0.5321406,0.5673486,0.3880132,2
0.7541441,0.3812177,0.5321406,0.5673486,0.3880132,2
0.7541441,0.3985068,0.6236544,0.5673486,0.4387447,3
0.7541441,0.3812177,0.6169494,0.5673486,0.5168634,3
0.7541441,0.5097125,0.6236544,0.5673486,0.3880132,3
0.7541441,0.3812177,0.5321406,0.5673486,0.3989745,3
0.7541441,0.3814118,0.6236544,0.5673486,0.3880132,3
0.7541441,0.3990507,0.6236544,0.5673486,0.4874739,3
0.7541441,0.3812177,0.6236544,0.5673486,0.3880757,3
0.7541441,0.5094302,0.6236544,0.5673486,0.3902517,3
0.7541441,0.3812177,0.6236544,0.5673486,0.4107036,3
0.7541441,0.3812177,0.5462917,0.5673486,0.4771122,3
0.7078358,0.5118688,0.6236544,0.5673486,0.4651052,4
0.7078358,0.5118688,0.6236544,0.5673486,0.4986422,4
0.7081046,0.5118688,0.6236544,0.5673486,0.4757656,4
0.7081046,0.5118688,0.6236544,0.5673486,0.5168634,4
0.7078358,0.5118688,0.6236544,0.5673486,0.5168634,4
0.7078358,0.5118688,0.587414,0.5673486,0.4856739,4
0.7078358,0.5118688,0.6236544,0.5673486,0.5168634,4
0.7078358,0.5118688,0.6236544,0.5673486,0.3880132,4
0.7078358,0.5118688,0.6236544,0.5673486,0.5168634,4
0.7078358,0.5118688,0.587414,0.5673486,0.3880132,4
0.7078358,0.3812177,0.5321406,0.5673486,0.5168634,5
0.7078358,0.3812177,0.5321406,0.5673486,0.5168634,5
0.7078358,0.3812177,0.5321406,0.5701946,0.5168634,5
0.7078358,0.3812177,0.5321406,0.5679597,0.5168634,5
0.7078358,0.3812177,0.5321406,0.5673486,0.5168634,5
0.7078358,0.3812177,0.5321406,0.5673486,0.5168634,5
0.7078358,0.3812177,0.5321406,0.5673486,0.5168634,5
0.7078358,0.3812177,0.5321406,0.5673486,0.5168634,5
0.7078358,0.3812177,0.5321406,0.5673486,0.5168634,5
0.7078358,0.3812177,0.5321406,0.5673486,0.5168634,5
