sensor1,sensor2,sensor3,sensor4,sensor5,label
0.4877376,0.5916698,0.4040458,0.5738416,0.5362629,0
0.4877376,0.66784,0.5249437,0.6468217,0.5362629,0
0.4877376,0.5916698,0.5249437,0.5633532,0.5362629,0
0.4586855,0.6662488,0.5249437,0.6468217,0.5362629,0
0.4877376,0.5916698,0.3989856,0.5633532,0.5362629,0
0.4586855,0.6354417,0.5249437,0.6468217,0.4142701,0
0.3777646,0.66784,0.5249437,0.5685877,0.5362629,0
0.4877376,0.6344938,0.5024135,0.5633532,0.5362629,0
0.4877376,0.66784,0.415783,0.5633532,0.4933491,0
0.4877376,0.66784,0.5249437,0.5633532,0.5362629,0
0.4877376,0.66784,0.3989856,0.6468217,0.5362629,1
0.4877376,0.66784,0.5249437,0.6468217,0.5362629,1
0.4877376,0.66784,0.5249437,0.6468217,0.5362629,1
0.4877376,0.66784,0.5249437,0.6468217,0.5362629,1
0.4877376,0.66784,0.5249437,0.6468217,0.5362629,1
0.4877376,0.66784,0.5249437,0.6468217,0.5362629,1
0.4877376,0.66784,0.5249437,0.6468217,0.5362629,1
0.4877376,0.66784,0.5249437,0.6468217,0.5362629,1
0.4877376,0.66784,0.5249437,0.6468217,0.5362629,1
0.4877376,0.66784,0.5249437,0.6468217,0.5362629,1
0.4709439,0.5916698,0.3989856,0.6468217,0.5362629,2
0.4877376,0.5916698,0.4362036,0.6468217,0.5362629,2
0.3486166,0.5916698,0.3992672,0.6468217,0.5362629,2
0.4877376,0.5916698,0.3989856,0.6468217,0.5362629,2
0.4877376,0.5916698,0.4449099,0.6468217,0.5362629,2
0.4877376,0.5916698,0.3990605,0.6468217,0.5362629,2
0.4877376,0.5916698,0.4075012,0.6468217,0.5362629,2
0.4877376,0.5916698,0.4974885,0.6468217,0.5362629,2
0.4586855,0.5916698,0.4549392,0.6468217,0.5362629,2
0.4877376,0.5916698,0.3989856,0.6468217,0.5362629,2
0.4877376,0.66784,0.4971907,0.5633532,0.5362629,3
0.4877376,0.66784,0.5249437,0.5633532,0.5325291,3
0.4877376,0.66784,0.5249437,0.5633532,0.4142701,3
0.4877376,0.5916698,0.3989856,0.5633532,0.5362629,3
0.4877376,0.66784,0.5249437,0.5633532,0.4142701,3
0.4877376,0.66784,0.5249437,0.5633532,0.4142701,3
0.4877376,0.66784,0.5249437,0.5633532,0.4142701,3
0.4877376,0.66784,0.5249437,0.5633532,0.4142701,3
0.4877376,0.66784,0.3990605,0.5633532,0.4142701,3
0.4877376,0.66784,0.4971907,0.5633532,0.4142701,3
0.4877376,0.595636,0.5249437,0.5633532,0.5362629,4
0.4877376,0.6133724,0.5249437,0.5633532,0.5362629,4
0.4877376,0.6662517,0.5249437,0.5633532,0.5362629,4
0.4877376,0.6662533,0.5249437,0.5633532,0.5362629,4
0.4877376,0.6229708,0.5249437,0.5633532,0.5362629,4
0.4877376,0.5916698,0.5249437,0.5633532,0.5362629,4
0.4877376,0.5956461,0.5249437,0.5633532,0.5362629,4
0.3654378,0.6252125,0.5249437,0.5633532,0.5362629,4
0.4877376,0.5956461,0.5249437,0.5633532,0.5362629,4
0.4877376,0.6133756,0.5249437,0.5633532,0.5362629,4
0.4877376,0.5916698,0.3989856,0.596305,0.5362629,5
0.4877376,0.5916698,0.3989856,0.5996422,0.5362629,5
0.4877376,0.5916698,0.3989856,0.6468217,0.5362629,5
0.4877376,0.5916698,0.3989856,0.6468217,0.4266976,5
0.4877376,0.5916698,0.3989856,0.5996422,0.5362629,5
0.4877376,0.5916698,0.3989856,0.5996422,0.5362629,5
0.4877376,0.5916698,0.3989856,0.6468217,0.5362629,5
0.4877376,0.5916698,0.3989856,0.5865388,0.5362629,5
0.4877376,0.5916698,0.3989856,0.6468217,0.5362629,5
0.4877376,0.5916698,0.3989856,0.5996422,0.5362629,5
