sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,time
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.4521609,0.3733333
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.4521609,0.5118386
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.4494477,0.6302652
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.4444881,0.7302796
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.4444881,0.8302656
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.4444881,0.9400001
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.4513068,1.048592
0.6285489,0.5811617,0.5717152,0.6204446,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.370161,1.162769
0.6285489,0.6563773,0.5717152,0.6204446,0.4678714,0.4782891,0.4758098,0.4639628,0.3749748,0.3899824,0.3890781,0.3686866,1.306415
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.4758098,0.5609069,0.5069434,0.4128101,0.3890781,0.5011401,1.432808
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.4417219,0.3890781,0.5012925,1.545898
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837117,0.5818953,0.5609069,0.5069434,0.3967614,0.3890781,0.5012925,1.669482
0.6285489,0.6563773,0.6530342,0.6204446,0.5663875,0.5837069,0.5818953,0.5609069,0.5069434,0.3900825,0.3890781,0.5012925,1.788969
0.6285489,0.5762194,0.5721009,0.6204446,0.5663875,0.5280123,0.58188,0.5609069,0.3749748,0.3899824,0.3890781,0.3686866,1.892101
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.4033103,0.3899824,0.3890781,0.4843141,2.02301
0.6285489,0.5762194,0.5717152,0.6204446,0.5663875,0.4782891,0.4758098,0.5609069,0.3749748,0.3899824,0.3890781,0.5009987,2.123664
0.5674504,0.5762194,0.5717152,0.6064454,0.4569857,0.4782891,0.4758098,0.4899735,0.3749748,0.3899824,0.3890781,0.4238757,2.228798
0.564928,0.5762194,0.5717152,0.6064454,0.4569857,0.4782891,0.4758098,0.5277447,0.3749748,0.3899824,0.3890781,0.4506855,2.338025
0.5388048,0.5762194,0.5717152,0.5332167,0.4549735,0.4782891,0.4758098,0.5311412,0.4045693,0.3899824,0.3890781,0.4521609,2.447207
0.6285489,0.5762194,0.5746344,0.6204446,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.3713776,2.547851
0.6285489,0.5762194,0.5721009,0.6204446,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.3686866,2.648037
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.5008588,2.748047
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.5011564,2.848047
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.4681781,2.94805
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.3686866,3.048414
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.3686866,3.148479
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.3686866,3.24848
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.3686866,3.348479
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.3686866,3.44848
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.3686866,3.548483
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.3686866,3.648482
0.5388048,0.5762194,0.5717152,0.5279158,0.4549735,0.4782891,0.4758098,0.4476366,0.3749748,0.3899824,0.3890781,0.3686866,3.748482
