sensor1,sensor2,sensor3,sensor4,sensor5,label
0.6299596,0.6275336,0.6645226,0.3638623,0.3518418,0
0.6299596,0.6275336,0.6645226,0.4987047,0.3518418,0
0.6299596,0.6275336,0.6903695,0.4987047,0.3564589,0
0.6299596,0.6275336,0.7219833,0.4987047,0.4900804,0
0.6299596,0.6275336,0.7219833,0.3638602,0.3676728,0
0.6299596,0.6275336,0.7219833,0.4987047,0.4900804,0
0.6299596,0.6275336,0.7219833,0.4175488,0.4900804,0
0.6299596,0.6275336,0.6645226,0.4073435,0.3564589,0
0.6299596,0.6275336,0.6645226,0.4073435,0.433431,0
0.6299596,0.6275336,0.7219833,0.3638623,0.4273574,0
0.6299596,0.6275336,0.7219833,0.3638602,0.3518418,1
0.6299596,0.6275336,0.7219833,0.3677136,0.3518418,1
0.6299596,0.6275336,0.7219833,0.4248567,0.3559536,1
0.6299596,0.6275336,0.7219833,0.3638602,0.3518418,1
0.6299596,0.6275336,0.7219833,0.3638602,0.3518418,1
0.6299596,0.6275336,0.7219833,0.4248567,0.3518418,1
0.6299596,0.6275336,0.7219833,0.3638602,0.3518418,1
0.6299596,0.6275336,0.7219833,0.3638602,0.3518418,1
0.6299596,0.6275336,0.7219833,0.3638602,0.3518418,1
0.6299596,0.6275336,0.7219833,0.4987047,0.4900804,1
0.5406452,0.6275336,0.7219833,0.41025,0.3518418,2
0.5406452,0.6275336,0.7219833,0.3638602,0.3518418,2
0.5406452,0.6275336,0.7219833,0.3648914,0.3518418,2
0.5406452,0.6275336,0.7219833,0.3638602,0.3518418,2
0.5406452,0.6275336,0.7219833,0.3638623,0.3518418,2
0.5406452,0.6275336,0.7219833,0.3638602,0.3518418,2
0.5406452,0.6275336,0.7219833,0.3648914,0.3518418,2
0.5406452,0.6275336,0.7219833,0.3638602,0.3518418,2
0.5406452,0.6275336,0.7219833,0.4505145,0.3518418,2
0.5406452,0.6275336,0.7219833,0.3638602,0.3518418,2
0.6299596,0.537371,0.7219833,0.3638602,0.3533063,3
0.6299596,0.537371,0.7219833,0.3638602,0.3518418,3
0.6299596,0.537371,0.7219833,0.3638602,0.4900804,3
0.6299596,0.537371,0.7219833,0.3638602,0.3518418,3
0.6299596,0.537371,0.7219833,0.3638602,0.4560365,3
0.6299596,0.537371,0.7219833,0.3638602,0.3533063,3
0.6299596,0.537371,0.7219833,0.3677331,0.440177,3
0.6299596,0.537371,0.7219833,0.3638602,0.4175975,3
0.6299596,0.537371,0.7219833,0.3638602,0.3756125,3
0.6299596,0.537371,0.7219833,0.3638602,0.3518418,3
0.5406452,0.537371,0.6645226,0.4987047,0.3518418,4
0.5406452,0.537371,0.6645226,0.4987047,0.3578954,4
0.5406452,0.537371,0.6645454,0.4987047,0.3578954,4
0.5516833,0.537371,0.6866973,0.4987047,0.3578954,4
0.5516833,0.537371,0.6645226,0.4987047,0.3578954,4
0.5531107,0.537371,0.6645226,0.4987047,0.3518418,4
0.5531107,0.537371,0.6645226,0.4987047,0.3578954,4
0.5406452,0.537371,0.6645226,0.4987047,0.3518418,4
0.5516833,0.537371,0.6645226,0.4987047,0.3578954,4
0.5410923,0.537371,0.6645226,0.4987047,0.3518418,4
0.5406452,0.6275336,0.6645226,0.4073435,0.4900804,5
0.5406452,0.5460941,0.6645226,0.3638623,0.4900804,5
0.5406452,0.5749916,0.6645226,0.3638602,0.4900804,5
0.5406452,0.6275336,0.6645226,0.3638602,0.4900804,5
0.5406452,0.537622,0.6645226,0.3638602,0.4900804,5
0.5406452,0.5929215,0.6645226,0.3638602,0.4900804,5
0.5406452,0.5929215,0.6645226,0.3638602,0.4900804,5
0.5406452,0.5848146,0.6645226,0.3638602,0.4900804,5
0.5406452,0.6275336,0.6645226,0.3638602,0.4900804,5
0.5406452,0.5460941,0.6645226,0.3638602,0.4900804,5
