sensor1,sensor2,sensor3,sensor4,sensor5,label
0.6174818,0.4232838,0.7317518,0.4285209,0.6118161,0
0.6174818,0.4418409,0.7493054,0.4285209,0.6118161,0
0.6174818,0.5390931,0.7493054,0.4310903,0.6118161,0
0.6174818,0.5390931,0.7493054,0.4337733,0.6118161,0
0.6174818,0.4181973,0.7493054,0.4285209,0.6118161,0
0.6174818,0.4309783,0.7493054,0.5469322,0.6118161,0
0.6174818,0.4232838,0.7493054,0.4285209,0.6118161,0
0.6174818,0.4923468,0.7317518,0.4285209,0.5738325,0
0.6174818,0.4434605,0.7016392,0.4308202,0.5162315,0
0.6174818,0.4181973,0.7493054,0.4285209,0.6118161,0
0.6174818,0.5390931,0.7493054,0.5469322,0.6118161,1
0.6174818,0.5390931,0.7493054,0.5469322,0.6118161,1
0.6174818,0.5390931,0.7493054,0.5469322,0.6118161,1
0.6174818,0.5139004,0.7493054,0.5428228,0.6118161,1
0.6174818,0.4212835,0.7493054,0.4285209,0.6118161,1
0.6174818,0.5390931,0.7493054,0.5469322,0.6118161,1
0.6174818,0.5390931,0.7493054,0.5469322,0.6118161,1
0.6174818,0.4181973,0.7493054,0.4285209,0.6118161,1
0.6174818,0.5390931,0.7493054,0.5469322,0.6118161,1
0.6174818,0.5390931,0.7493054,0.5469322,0.6118161,1
0.5239332,0.4181973,0.7493054,0.4285209,0.6118161,2
0.5239332,0.4224821,0.7493054,0.4285209,0.6118161,2
0.5239332,0.4547716,0.7493054,0.4285209,0.6118161,2
0.5239332,0.4418053,0.7493054,0.4285209,0.6118161,2
0.5239332,0.4224821,0.7493054,0.4285209,0.6118161,2
0.5239332,0.4185359,0.7493054,0.4291736,0.6118161,2
0.5239332,0.4181973,0.7493054,0.4331594,0.6118161,2
0.5239332,0.5390931,0.7493054,0.4291736,0.6118161,2
0.5239332,0.4181973,0.7493054,0.4306723,0.6118161,2
0.5239332,0.4642444,0.7493054,0.4285209,0.6118161,2
0.6174818,0.4181973,0.7493054,0.4285209,0.5162315,3
0.6174818,0.4181973,0.7493054,0.4285209,0.5162315,3
0.6174818,0.4181973,0.7493054,0.4285209,0.5162315,3
0.6174818,0.4181973,0.7493054,0.4310903,0.5162315,3
0.6174818,0.4181973,0.7493054,0.4285209,0.5162315,3
0.6174818,0.4181973,0.7493054,0.4285209,0.5162315,3
0.6174818,0.4181973,0.7493054,0.4285209,0.5162315,3
0.6174818,0.4181973,0.7493054,0.4285209,0.5162315,3
0.6174818,0.4181973,0.7493054,0.4285209,0.5162315,3
0.6174818,0.4181973,0.7493054,0.4286793,0.5162315,3
0.5959046,0.5390931,0.7016392,0.4285209,0.5162315,4
0.524654,0.5390931,0.7016392,0.4337733,0.5162315,4
0.6174818,0.5390931,0.7066693,0.4337733,0.5162315,4
0.6174818,0.5390931,0.7186861,0.4649395,0.5162315,4
0.6174818,0.5390931,0.7016392,0.5078514,0.5162315,4
0.6174818,0.5390931,0.7016392,0.5026355,0.5162315,4
0.6174818,0.5390931,0.7016392,0.5078514,0.5162315,4
0.5239332,0.5390931,0.7016392,0.4285209,0.5162315,4
0.6174818,0.5390931,0.7016392,0.4337733,0.5162315,4
0.6174818,0.5390931,0.7016392,0.4349786,0.5162315,4
0.5239332,0.5222063,0.7016392,0.5078514,0.6118161,5
0.5239332,0.4245544,0.7016392,0.5469322,0.6118161,5
0.5239332,0.4244479,0.7016392,0.5469322,0.6118161,5
0.5239332,0.421018,0.7016392,0.5469322,0.6118161,5
0.5239332,0.4232838,0.7016392,0.5469322,0.6118161,5
0.5239332,0.4181973,0.7016392,0.5164617,0.6118161,5
0.5239332,0.4181973,0.7016392,0.5469322,0.6118161,5
0.5239332,0.4181973,0.7016392,0.5469322,0.6118161,5
0.5239332,0.4198782,0.7016392,0.5469322,0.6118161,5
0.5239332,0.4244479,0.7016392,0.5469322,0.6118161,5
