sensor1,sensor2,sensor3,sensor4,sensor5,label
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,0
0.621777,0.6033702,0.5930129,0.4264384,0.3919228,0
0.621777,0.6033702,0.4908237,0.4252034,0.3919228,0
0.621777,0.6033702,0.4956061,0.4252034,0.4032925,0
0.621777,0.6033702,0.5930129,0.4500107,0.3919228,0
0.621777,0.6033702,0.4908237,0.4252034,0.3958617,0
0.621777,0.6033702,0.5930129,0.4374792,0.3919228,0
0.621777,0.6033702,0.4908237,0.4252034,0.3919228,0
0.621777,0.5818233,0.4908237,0.4252034,0.3919228,0
0.621777,0.6033702,0.5930129,0.4558233,0.3919228,0
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,1
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,1
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,1
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,1
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,1
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,1
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,1
0.621777,0.6033702,0.5930129,0.5444052,0.4871605,1
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,1
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,1
0.563904,0.5046957,0.4908237,0.4252034,0.3957381,2
0.5638923,0.5046957,0.4908237,0.4252034,0.3919228,2
0.5295964,0.5046957,0.4908237,0.4252034,0.3919228,2
0.6210319,0.5046957,0.4908237,0.4252034,0.3919228,2
0.5295964,0.5046957,0.4908237,0.4252034,0.3919228,2
0.563904,0.5046957,0.4908237,0.4252034,0.3919228,2
0.621777,0.5046957,0.4908237,0.4252034,0.3919228,2
0.5295964,0.5046957,0.4908237,0.4252034,0.3919228,2
0.5503766,0.5046957,0.4908237,0.4252034,0.4556808,2
0.5503861,0.5046957,0.4908237,0.4252034,0.3919228,2
0.621777,0.6033702,0.5930129,0.5444052,0.5003526,3
0.621777,0.6033702,0.5930129,0.5444052,0.4018286,3
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,3
0.621777,0.6033702,0.5930129,0.4500107,0.3919228,3
0.621777,0.6033702,0.5930129,0.5444052,0.4597235,3
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,3
0.621777,0.6033702,0.5930129,0.5444052,0.3986336,3
0.621777,0.6033702,0.5930129,0.5444052,0.5197746,3
0.621777,0.6033702,0.5930129,0.5444052,0.3986336,3
0.621777,0.6033702,0.5930129,0.5388181,0.3919228,3
0.5295964,0.6033702,0.5930129,0.5444052,0.5197746,4
0.5295964,0.5348334,0.5930129,0.5444052,0.5197746,4
0.5295964,0.6033702,0.5930129,0.5444052,0.5197746,4
0.5295964,0.6033702,0.5930129,0.5444052,0.5197746,4
0.5295964,0.6033702,0.5930129,0.5444052,0.5197746,4
0.5297593,0.6033702,0.5930129,0.5444052,0.5197746,4
0.5297593,0.6033702,0.5930129,0.5444052,0.5197746,4
0.547045,0.5046957,0.4908237,0.4728907,0.5197746,4
0.5295964,0.6033702,0.5930129,0.5444052,0.5197746,4
0.5295964,0.6033702,0.5930129,0.5444052,0.5197746,4
0.5585672,0.5046957,0.4908237,0.4252034,0.3919228,5
0.5585672,0.5046957,0.4908237,0.4252034,0.3919228,5
0.5585672,0.5046957,0.4908237,0.4252034,0.3919228,5
0.6105565,0.5046957,0.4908237,0.4252034,0.3921369,5
0.6105565,0.5046957,0.4908237,0.4252034,0.3921369,5
0.621777,0.5046957,0.4908237,0.4252034,0.395229,5
0.6107138,0.5046957,0.4908237,0.4252034,0.395229,5
0.621777,0.5046957,0.4908237,0.4252034,0.4019535,5
0.621777,0.5046957,0.4908237,0.4252034,0.3919228,5
0.6105565,0.5046957,0.4908237,0.4252034,0.3919228,5
