sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,label
0.583813,0.6882647,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,0
0.583813,0.6869028,0.6062749,0.424346,0.5217375,0.5221781,0.2974224,0.3600242,0.4445073,0
0.583813,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.2974224,0.3600242,0.4445073,0
0.583813,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.3430874,0.3600242,0.2903638,0
0.583813,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4328282,0
0.583813,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.2974224,0.3600242,0.3373821,0
0.583813,0.7132306,0.6062749,0.5437673,0.5217375,0.5221781,0.3264666,0.3600242,0.2971993,0
0.583813,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.4178937,0.3600242,0.4445073,0
0.583813,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,0
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,0
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,1
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,1
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,1
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4328282,1
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,1
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,1
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,1
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.3364349,1
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,1
0.583813,0.7383118,0.6062749,0.5437673,0.5325079,0.5221781,0.4499066,0.3600242,0.4445073,1
0.583813,0.6869028,0.6062749,0.424346,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,2
0.583813,0.6869028,0.6062749,0.424346,0.5217375,0.5221781,0.4499066,0.3600242,0.4015612,2
0.4784242,0.6869028,0.6062749,0.424346,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,2
0.5536439,0.6869028,0.6062749,0.466753,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,2
0.5660299,0.6869028,0.6062749,0.424346,0.5217375,0.5221781,0.4499066,0.3600242,0.4015612,2
0.583813,0.6869028,0.6062749,0.424346,0.5217375,0.5221781,0.4499066,0.3600242,0.2911661,2
0.583813,0.6869028,0.6062749,0.424346,0.5217375,0.5221781,0.4499066,0.3600242,0.3677818,2
0.4784242,0.6869028,0.6062749,0.424346,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,2
0.583813,0.6869028,0.6062749,0.424346,0.5217375,0.5221781,0.4499066,0.3600242,0.4328282,2
0.583813,0.6869028,0.6062749,0.4681751,0.5217375,0.5221781,0.4499066,0.3600242,0.437309,2
0.583813,0.6898773,0.6062749,0.5437673,0.5217375,0.3952173,0.4499066,0.3600242,0.4445073,3
0.583813,0.6869028,0.5512299,0.5437673,0.5217375,0.3952173,0.4499066,0.3600242,0.4445073,3
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.3952173,0.4499066,0.3600242,0.4196988,3
0.583813,0.6869028,0.5087522,0.5437673,0.5217375,0.4296869,0.4499066,0.3600242,0.4445073,3
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.3952173,0.4499066,0.3600242,0.4445073,3
0.583813,0.6873866,0.6062749,0.5437673,0.5217375,0.3952173,0.4499066,0.3600242,0.4445073,3
0.583813,0.6905218,0.6062749,0.5437673,0.5217375,0.3952173,0.4499066,0.3600242,0.4445073,3
0.583813,0.7383118,0.6062749,0.5437673,0.5217375,0.3952173,0.4499066,0.3600242,0.4445073,3
0.583813,0.6898773,0.6062749,0.5437673,0.5217375,0.3952173,0.4499066,0.3600242,0.4445073,3
0.583813,0.6869028,0.5662627,0.5437673,0.5217375,0.4296869,0.4499066,0.3600242,0.4445073,3
0.583813,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,4
0.583813,0.6869028,0.6062214,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,4
0.4784242,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,4
0.4794004,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,4
0.5714848,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,4
0.583813,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,4
0.583813,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,4
0.583813,0.6869028,0.5565976,0.5080561,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,4
0.5778729,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,4
0.4789795,0.6869028,0.6062749,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,4
0.583813,0.6869028,0.5087522,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,5
0.583813,0.6869028,0.5087522,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,5
0.583813,0.6869028,0.5087522,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,5
0.583813,0.6869028,0.5087522,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,5
0.583813,0.6869028,0.5087522,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,5
0.583813,0.6869028,0.5087522,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,5
0.583813,0.6869028,0.5087522,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,5
0.583813,0.6869028,0.5087522,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,5
0.583813,0.6869028,0.5087522,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,5
0.583813,0.6869028,0.5087522,0.5437673,0.5217375,0.5221781,0.4499066,0.3600242,0.4445073,5
